0.500000 1.000000 1.500000 2.000000 2.500000 3.000000 3.500000 4.000000 4.500000 5.000000 5.500000 6.000000 6.500000 7.000000 7.500000 8.000000 8.500000 9.000000 9.500000 10.000000 10.500000 11.000000 11.500000 12.000000 12.500000 13.000000 13.500000 14.000000 14.500000 15.000000 15.500000 16.000000 16.500000 17.000000 17.500000 18.000000 18.500000 19.000000 19.500000 20.000000 20.500000
0.000000 0.000000 0.852015 0.849105 0.806379 0.779590 0.741081 0.717289 0.687023 0.655144 0.640051 0.625181 0.612147 0.598565 0.590374 0.580335 0.572871 0.567591 0.563737 0.557503 0.551203 0.547264 0.545067 0.540714 0.537162 0.533671 0.530072 0.525465 0.521553 0.519913 0.516181 0.513504 0.510881 0.508199 0.505674 0.504003 0.501191 0.499929 0.499759 0.499026 0.498107
